"ID","EconomicScore","SocialScore","PsychoSocialScore","CompositeScore","migration_duration","TrainingDuration","MBSupportDuration","MBAssistanceDuration","sex","age","return_country","origin_country","VOTs","UMINOR","HealthCondition","CounsellingStatus","EconomicSupport","FinancialServices","JobPlacement","Microbusiness","Training","SocialSupport","ChildCare","Education","Housing","LegalServices","MaterialAssistance","MedicalSupport","SocialProtectionSchemes","PsychosocialSupport","Microbusinesslevel","MicrobusinessDeliveredBy","MicrobusinessFormOfAssistance"
"LY1020001750",0.515,0.2583333333333333,0.7475,0.49916666666666676,"3",2,258,92.95833333333333,"Homme","45","Libye","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1020002736",0.6175,0.28,0.625,0.5500000000000002,"11",3,65,230.95833333333334,"Femme","33","Libye","Nigeria","No","No","Yes","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1020004181",0.46499999999999997,0.6575000000000001,0.7100000000000001,0.625,"12",4,314,53.958333333333336,"Femme","30","Libye","Ghana","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1020006387",0.84,0.525,0.9749999999999999,0.8075000000000002,"10",NA,78,338.9583333333333,"Homme","31","Libye","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1020B2F0E5675DC0",0.4325,0.5741666666666666,0.925,0.6333333333333333,"6",NA,78,313.9583333333333,"Homme","47","Libye","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1021001397",0.7174999999999999,0.5491666666666666,0.84,0.6908333333333334,"2",NA,NA,165.91666666666666,"Homme","30","Maroc","Cameroun","No","No","No",NA,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"LY1021002195",0.6074999999999999,0.4291666666666667,0.9574999999999999,0.6783333333333333,"3",4,140,237.95833333333334,"Femme","18","Libye","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021002499",0.865,0.5766666666666667,0.9149999999999999,0.8083333333333336,"3",0,252,114.95833333333333,"Homme","36","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021002503",0.67,0.4791666666666667,0.6475,0.6208333333333333,"24",NA,NA,NA,"Femme","28","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021002735",0.5775,0.505,0.6925,0.5800000000000001,"4",3,147,136.95833333333334,"Femme","27","Libye","Nigeria","Yes","No","No","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021002758",0.6124999999999999,0.6216666666666666,0.7449999999999999,0.6433333333333334,"34",0,236,132.95833333333334,"Femme","26","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021002760",0.5775,0.7516666666666667,0.96,0.7608333333333334,"26",0,236,132.95833333333334,"Femme","26","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004042",0.7575,0.7591666666666667,0.9624999999999999,0.8083333333333335,"26",0,222,130.95833333333334,"Homme","21","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004045",0.6699999999999999,0.78,0.9225,0.8150000000000002,"28",0,218,136.95833333333334,"Homme","36","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004050",0.7575,0.6516666666666666,0.9624999999999999,0.7808333333333334,"24",0,253,101.95833333333333,"Homme","35","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004051",0.6525,0.6833333333333333,0.7425,0.6891666666666667,"48",0,218,136.95833333333334,"Homme","27","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004055",0.8175,0.5933333333333333,0.78,0.7341666666666667,"48",NA,NA,NA,"Homme","42","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004058",0.7575,0.7183333333333334,0.8574999999999999,0.7616666666666667,"30",0,218,136.95833333333334,"Homme","27","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004066",0.7925,0.5933333333333334,0.8325,0.7566666666666667,"68",NA,NA,NA,"Homme","29","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004069",0.7875,0.6433333333333333,0.8049999999999999,0.7566666666666667,"36",NA,NA,NA,"Homme","32","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004074",0.7525000000000001,0.7500000000000002,0.9874999999999999,0.8075000000000001,"38",0,219,136.95833333333334,"Homme","28","Libye","Niger","No","No","No","Not Requested","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004085",0.5325,0.5591666666666666,0.7849999999999999,0.6458333333333334,"72",NA,NA,NA,"Homme","33","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004096",0.6525,0.6983333333333334,0.6900000000000001,0.6991666666666668,"3",NA,NA,NA,"Homme","34","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004097",0.6875,0.8233333333333334,0.73,0.7866666666666668,"18",0,253,102.95833333333333,"Homme","31","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004098",0.7825,0.8116666666666668,0.9624999999999999,0.8358333333333334,"28",0,222,130.95833333333334,"Homme","22","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004100",0.4075,0.5566666666666666,0.5675,0.5033333333333333,"18",NA,NA,NA,"Homme","33","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004104",0.7899999999999999,0.7908333333333335,0.9325,0.8166666666666668,"36",0,253,100.95833333333333,"Homme","28","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004107",0.5375,0.7216666666666667,0.7775,0.7433333333333335,"34",0,253,100.95833333333333,"Homme","48","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004109",0.7649999999999999,0.6341666666666667,0.9075,0.7683333333333333,"5",0,221,130.95833333333334,"Homme","42","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004116",0.7625000000000001,0.5666666666666667,0.7974999999999999,0.7233333333333334,"72",NA,NA,NA,"Homme","36","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004117",0.57,0.5366666666666667,0.7849999999999999,0.6458333333333334,"36",NA,NA,NA,"Homme","28","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004121",0.6849999999999999,0.6608333333333334,0.9874999999999999,0.7791666666666668,"36",0,219,134.95833333333334,"Homme","29","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004124",0.5625,0.78,0.8674999999999999,0.755,"48",NA,NA,NA,"Homme","48","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004131",0.6875,0.78,0.8674999999999999,0.8100000000000002,"86",0,221,135.95833333333334,"Homme","29","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Collective","IOM Direct Assistance","KND"
"LY1021004134",0.5075,0.7500000000000002,0.8674999999999999,0.7525000000000001,"28",0,221,131.95833333333334,"Homme","27","Tchad","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004136",0.6349999999999999,0.6658333333333334,0.7274999999999999,0.7266666666666668,"3",NA,NA,NA,"Homme","27","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004137",0.7525,0.7216666666666667,0.9624999999999999,0.7983333333333335,"24",0,252,103.95833333333333,"Homme","25","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004143",0.71,0.7216666666666667,0.9874999999999999,0.7908333333333334,"6",0,221,134.95833333333334,"Homme","26","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004159",0.6575,0.7833333333333334,0.9199999999999999,0.7816666666666667,"36",NA,NA,NA,"Homme","36","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004161",0.7899999999999999,0.8758333333333335,0.9375,0.8441666666666667,"68",0,253,100.95833333333333,"Homme","62","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004167",0.795,0.7216666666666667,0.9375,0.8133333333333335,"36",2,224,131.95833333333334,"Homme","60","Libye","Niger","No","No","No","Not Requested","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004177",0.7324999999999999,0.4625,0.63,0.6075,"24",NA,NA,NA,"Homme","28","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004181",0.7,0.5866666666666667,0.7849999999999999,0.6958333333333333,"36",NA,NA,NA,"Homme","34","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004182",0.6599999999999999,0.7466666666666668,0.8825000000000001,0.7633333333333333,"3",0,252,99.95833333333333,"Homme","36","Libye","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"LY1021004185",0.7675,0.6683333333333333,0.9574999999999999,0.8241666666666667,"26",0,225,128.95833333333334,"Homme","34","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004188",0.6375,0.8483333333333334,0.9449999999999998,0.8166666666666668,"24",0,222,129.95833333333334,"Homme","300","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004196",0.795,0.8316666666666667,0.8249999999999998,0.7283333333333336,"30",NA,NA,NA,"Homme","38","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004197",0.5875,0.46249999999999997,0.6349999999999999,0.5350000000000001,"60",NA,NA,NA,"Homme","36","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004200",0.5125,0.7075,0.7225,0.6075000000000002,"36",NA,NA,NA,"Homme","30","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004203",0.625,0.6783333333333333,0.7625,0.7141666666666666,"36",0,252,101.95833333333333,"Homme","29","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"LY1021004204",0.4725,0.6875,0.855,0.7,"5",0,222,133.95833333333334,"Homme","30","Libye","Tchad","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004205",0.6349999999999999,0.7275,0.7599999999999999,0.6850000000000002,"24",NA,NA,NA,"Homme","25","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004206",0.7899999999999999,0.7500000000000002,0.9624999999999999,0.8175000000000001,"3",0,219,132.95833333333334,"Homme","41","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004213",0.565,0.7583333333333333,0.8949999999999999,0.7391666666666667,"5",NA,NA,NA,"Femme","21","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004215",0.7575,0.78,0.9874999999999999,0.8300000000000002,"18",0,253,100.95833333333333,"Homme","41","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004228",0.6875,0.6266666666666666,0.8099999999999999,0.7233333333333334,"36",NA,NA,NA,"Homme","24","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004229",0.815,0.73,0.9125,0.7975000000000001,"48",0,251,100.95833333333333,"Homme","46","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004232",0.525,0.5266666666666667,0.655,0.5633333333333334,"48",NA,NA,NA,"Homme","36","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ly1021004235",0.7424999999999999,0.6533333333333333,0.5924999999999999,0.6416666666666667,"60",NA,NA,NA,"Homme","32","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004236",0.815,0.8083333333333335,0.9874999999999999,0.8541666666666669,"30",0,219,134.95833333333334,"Homme","35","Libye","Niger","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"LY1021004239",0.3675,0.6633333333333333,0.9874999999999999,0.6866666666666668,"13",0,219,136.95833333333334,"Homme","31","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"Ly1021004279",0.5575,0.6375,0.8099999999999999,0.6275000000000002,"18",NA,NA,NA,"Homme","19","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021004283",0.6425,0.7500000000000002,0.9574999999999999,0.8250000000000001,"9",0,222,133.95833333333334,"Homme","28","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021004285",0.58,0.7424999999999999,0.96,0.7700000000000001,"21",0,222,133.95833333333334,"Homme","32","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021005087",0.495,0.5408333333333333,0.415,0.4691666666666668,"4",NA,410,-61.083333333333336,"Femme","25","Libye","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"LY102100513",0.71,0.43749999999999994,0.815,0.7050000000000002,"2",NA,NA,NA,"Homme","27","Libye","Niger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LY1021005755",0.72,0.5633333333333334,0.78,0.6766666666666667,"4",54,NA,NA,"Homme","16","Libye","Cote d'ivoire","No","Yes","No","Completed","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes",NA,NA,NA
"LY1021006098",0.8975,0.7424999999999999,0.9149999999999999,0.8650000000000002,"2",0,249,81.95833333333333,"Homme","37","Libye","Niger","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021006480",0.565,0.25000000000000006,0.56,0.495,"3",NA,128,237.95833333333334,"Homme","30","Libye","Guinee Conakry","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"LY1021006487",0.44999999999999996,0.415,0.95,0.6525000000000001,"3",NA,174,198.95833333333334,"Homme","31","Libye","Guinee Conakry","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"LY1021006756",0.7124999999999999,0.6308333333333334,0.9025000000000001,0.7741666666666669,"3",6,96,294.9583333333333,"Homme","23","Libye","Gambie","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1021006769",0.48250000000000004,0.19166666666666665,0.535,0.4258333333333334,"4",3,114,245.91666666666666,"Homme","30","Libye","Nigeria","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Individual","IOM Direct Assistance","KND"
"LY1021006863",0.41500000000000004,0.6858333333333334,0.885,0.6916666666666668,"3",NA,163,249.95833333333334,"Femme","29","Libye","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021007249",0.7125,0.7216666666666667,0.8775000000000001,0.7983333333333336,"5",5,98,290.9583333333333,"Homme","30","Libye","Gambie","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1021007457",0.7324999999999999,0.6591666666666667,0.7525,0.7483333333333333,"2",4,106,302.9583333333333,"Femme","28","Libye","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1021007512",0.64,0.3516666666666667,0.8775000000000001,0.6458333333333334,"4",4,303,90.95833333333333,"Femme","25","Libye","Nigeria","No","No","No","Completed","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","Individual","IOM Direct Assistance","KND"
